timestamp,rtt_ms,src_ip,dst_ip,packet_size
2026-05-13 10:03:52.390502930,0.008,142.251.43.197,192.168.4.189,523
2026-05-13 10:03:52.400557041,0.009000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.400801897,0.006,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.404700041,0.041,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.404865980,0.007,142.251.43.197,192.168.4.189,562
2026-05-13 10:03:52.418616056,0.009000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.418890953,0.006,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.419024944,0.01,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:52.435451984,16.038,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:52.454152107,16.551,192.168.4.189,142.251.43.197,4555
2026-05-13 10:03:52.454152107,16.532,192.168.4.189,142.251.43.197,158
2026-05-13 10:03:52.899179935,0.020999999999999998,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.899406910,0.008,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.899674892,0.006,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.899945021,0.009000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.900192022,0.01,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.900434971,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.900702000,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.900938988,0.001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.901177883,0.002,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.901475906,0.022,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.901696920,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:52.901942015,0.008,142.251.43.197,192.168.4.189,586
2026-05-13 10:03:52.918549061,16.246,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:52.937287092,16.597,192.168.4.189,142.251.43.197,4870
2026-05-13 10:03:52.961738110,16.662,192.168.4.189,142.251.43.197,4881
2026-05-13 10:03:53.296446085,0.044,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:53.314088106,16.334,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:53.394035101,0.01,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.394423962,0.01,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.394541979,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.394925117,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.395072937,0.028,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.395262957,0.048,142.251.43.197,192.168.4.189,608
2026-05-13 10:03:53.395598888,0.005,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.395719051,0.008,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.396040916,0.005,142.251.43.197,192.168.4.189,299
2026-05-13 10:03:53.396121979,0.002,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.396369934,0.002,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.396646976,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.396882057,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.397217989,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.397456884,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.397793055,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.398056030,0.025,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.398283958,0.005,142.251.43.197,192.168.4.189,637
2026-05-13 10:03:53.450303078,0.005,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.450949907,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.451066971,0.009000000000000001,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.451562881,0.007,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.451850891,0.008,142.251.43.197,192.168.4.189,327
2026-05-13 10:03:53.451953888,0.01,142.251.43.197,192.168.4.189,1394
2026-05-13 10:03:53.452869892,0.005,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.453114986,0.006,142.251.43.197,192.168.4.189,1003
2026-05-13 10:03:53.454133034,0.020999999999999998,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.454396009,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.454638004,0.005,142.251.43.197,192.168.4.189,773
2026-05-13 10:03:53.454735041,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.454979897,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.455291986,0.005,142.251.43.197,192.168.4.189,967
2026-05-13 10:03:53.455823898,0.391,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:53.471996069,16.172,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:53.484488964,16.608,192.168.4.189,142.251.43.197,4961
2026-05-13 10:03:53.484488964,16.581,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:53.485747099,16.669,192.168.4.189,142.251.43.197,4854
2026-05-13 10:03:53.799053907,0.008,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.799278021,0.003,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.799518108,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.799757004,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.799885988,0.005,142.251.43.197,192.168.4.189,354
2026-05-13 10:03:53.802129984,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.802370071,0.004,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.802613020,0.005,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:53.819113016,16.205000000000002,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:53.850239992,16.494000000000003,192.168.4.189,142.251.43.197,3950
2026-05-13 10:03:53.861466885,0.06499999999999999,142.251.43.197,192.168.4.189,1466
2026-05-13 10:03:53.861589909,0.02,142.251.43.197,192.168.4.189,594
2026-05-13 10:03:53.861838102,0.014,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:53.883694887,20.898,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:54.178344011,0.025,142.251.43.197,192.168.4.189,369
2026-05-13 10:03:54.183434010,0.013,142.251.43.197,192.168.4.189,253
2026-05-13 10:03:54.184068918,0.504,142.251.43.197,192.168.4.189,93
2026-05-13 10:03:54.200376987,16.308,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:54.263704062,16.54,192.168.4.189,142.251.43.197,3396
2026-05-13 10:03:54.264276981,0.145,142.251.43.197,192.168.4.189,144
2026-05-13 10:03:54.285784006,21.506999999999998,192.168.4.189,142.251.43.197,93
2026-05-13 10:03:57.541043043,18.737000000000002,192.168.4.189,104.26.6.194,134
2026-05-13 10:03:57.541043043,18.72,192.168.4.189,104.26.6.194,93
2026-05-13 10:03:57.573286057,0.018000000000000002,104.26.6.194,192.168.4.189,85
2026-05-13 10:03:57.592858076,18.866999999999997,192.168.4.189,104.26.6.194,136
2026-05-13 10:03:57.631122112,57.221000000000004,192.168.4.189,104.26.6.194,89
2026-05-13 10:03:57.640399933,0.016,104.26.6.194,192.168.4.189,85
2026-05-13 10:03:57.700408936,59.525,192.168.4.189,104.26.6.194,89
2026-05-13 10:03:58.862514019,17.175,192.168.4.189,216.239.34.157,66
2026-05-13 10:03:58.862550020,0.036000000000000004,216.239.34.157,192.168.4.189,66
2026-05-13 10:03:58.880862951,17.176000000000002,192.168.4.189,216.239.34.157,1848
2026-05-13 10:03:58.915615082,0.027,216.239.34.157,192.168.4.189,192
2026-05-13 10:03:58.934950113,17.987,192.168.4.189,216.239.34.157,251
2026-05-13 10:03:58.969125986,0.014,216.239.34.157,192.168.4.189,98
2026-05-13 10:03:58.971249104,0.007,216.239.34.157,192.168.4.189,114
2026-05-13 10:03:58.971987009,0.006,216.239.34.157,192.168.4.189,98
2026-05-13 10:03:58.988193035,16.86,192.168.4.189,216.239.34.157,89
2026-05-13 10:03:58.999655008,24.638,192.168.4.189,216.239.34.157,66
2026-05-13 10:03:58.999685049,0.030000000000000002,216.239.34.157,192.168.4.189,66
2026-05-13 10:03:59.034143925,34.132999999999996,192.168.4.189,216.239.34.157,1880
2026-05-13 10:03:59.043061018,0.005,216.239.34.157,192.168.4.189,1466
2026-05-13 10:03:59.043303013,0.005,216.239.34.157,192.168.4.189,192
2026-05-13 10:03:59.066726922,22.267,192.168.4.189,216.239.34.157,246
2026-05-13 10:03:59.105210066,0.025,216.239.34.157,192.168.4.189,120
2026-05-13 10:03:59.126981974,21.465999999999998,192.168.4.189,216.239.34.157,89
2026-05-13 10:03:59.133739948,27.854,192.168.4.189,216.239.34.157,54
2026-05-13 10:03:59.153281927,18.450999999999997,192.168.4.189,104.26.6.194,198
2026-05-13 10:03:59.153301954,18.447000000000003,192.168.4.189,104.26.6.194,362
2026-05-13 10:03:59.192751884,0.048,104.26.6.194,192.168.4.189,85
2026-05-13 10:04:02.757553101,0.7240000000000001,192.168.4.189,192.168.200.216,66
2026-05-13 10:04:02.757591963,0.038,192.168.200.216,192.168.4.189,66
2026-05-13 10:04:02.758740902,0.844,192.168.4.189,192.168.200.216,1870
2026-05-13 10:04:02.759485960,0.004,192.168.200.216,192.168.4.189,1003
2026-05-13 10:04:02.761445045,0.622,192.168.4.189,192.168.200.216,118
2026-05-13 10:04:02.761470079,0.025,192.168.200.216,192.168.4.189,133
2026-05-13 10:04:02.774532080,17.903,192.168.4.189,142.251.152.119,54
2026-05-13 10:04:02.778966904,22.372,192.168.4.189,142.250.205.99,54
2026-05-13 10:04:02.831007957,0.735,192.168.4.189,192.168.200.216,66
2026-05-13 10:04:02.831031084,0.023,192.168.200.216,192.168.4.189,66
2026-05-13 10:04:02.833040953,1.157,192.168.4.189,192.168.200.216,1853
2026-05-13 10:04:02.833678961,0.206,192.168.200.216,192.168.4.189,298
2026-05-13 10:04:02.834336996,0.6579999999999999,192.168.4.189,192.168.200.216,118
2026-05-13 10:04:02.883920908,49.583000000000006,192.168.200.216,192.168.4.189,133
2026-05-13 10:04:02.897114038,29.785,192.168.4.189,192.168.200.216,776
2026-05-13 10:04:02.897139072,0.025,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:02.897233963,0.006,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:02.897377968,0.011,192.168.200.216,192.168.4.189,968
2026-05-13 10:04:02.897634983,0.01,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:02.897871971,0.007,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:02.898132086,0.009000000000000001,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:02.898386955,0.007,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:02.898643970,0.004,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:02.898891926,0.003,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:02.899154902,0.019,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:02.899384022,0.003,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:02.899636030,0.004,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:02.899879932,0.005,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:02.900124073,0.003,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:02.900213957,0.006,192.168.200.216,192.168.4.189,123
2026-05-13 10:04:03.033657074,16.148,192.168.4.189,172.64.155.209,55
2026-05-13 10:04:03.583038092,57.687000000000005,192.168.4.189,104.26.6.194,66
2026-05-13 10:04:03.583072901,0.034,104.26.6.194,192.168.4.189,66
2026-05-13 10:04:03.640856981,57.417,192.168.4.189,104.26.6.194,1782
2026-05-13 10:04:03.645051003,0.014,104.26.6.194,192.168.4.189,589
2026-05-13 10:04:03.702966928,57.317,192.168.4.189,104.26.6.194,476
2026-05-13 10:04:03.703290939,0.27,104.26.6.194,192.168.4.189,575
2026-05-13 10:04:03.751172066,0.067,104.26.6.194,192.168.4.189,85
2026-05-13 10:04:03.769115925,17.174,192.168.4.189,104.26.6.194,66
2026-05-13 10:04:03.769148111,0.032,104.26.6.194,192.168.4.189,66
2026-05-13 10:04:03.786611080,17.162,192.168.4.189,104.26.6.194,1846
2026-05-13 10:04:03.790662050,0.012,104.26.6.194,192.168.4.189,590
2026-05-13 10:04:03.801615000,98.324,192.168.4.189,104.26.6.194,85
2026-05-13 10:04:03.807961941,16.954,192.168.4.189,104.26.6.194,146
2026-05-13 10:04:03.808099985,0.12300000000000001,104.26.6.194,192.168.4.189,575
2026-05-13 10:04:03.808962107,17.854,192.168.4.189,104.26.6.194,114
2026-05-13 10:04:03.864953041,56.853,192.168.4.189,104.26.6.194,85
2026-05-13 10:04:04.061847925,0.027,104.26.6.194,192.168.4.189,85
2026-05-13 10:04:04.529145002,2.3930000000000002,192.168.4.189,192.168.200.216,722
2026-05-13 10:04:04.549146891,20.001,192.168.200.216,192.168.4.189,526
2026-05-13 10:04:04.584131956,34.985,192.168.4.189,192.168.200.216,678
2026-05-13 10:04:04.584220886,0.008,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:04.584470034,0.005,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:04.584661007,0.008,192.168.200.216,192.168.4.189,968
2026-05-13 10:04:04.584919930,0.005,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:04.585227966,0.007,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:04.585372925,0.012,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:04.585597992,0.005,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:04.585834026,0.009000000000000001,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:04.586091042,0.008,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:04.586328030,0.005,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:04.586579084,0.004,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:04.586994886,0.008,192.168.200.216,192.168.4.189,1514
2026-05-13 10:04:04.959116936,272.45399999999995,192.168.4.189,162.125.40.2,2242
2026-05-13 10:04:05.002762079,43.645,162.125.40.2,192.168.4.189,1359
2026-05-13 10:04:06.313317060,0.152,172.64.148.235,192.168.4.189,78
2026-05-13 10:04:06.329979897,16.662,192.168.4.189,172.64.148.235,82
2026-05-13 10:04:07.931086063,60.05,192.168.4.189,13.107.253.58,55
2026-05-13 10:04:13.408617973,16.68,192.168.4.189,172.64.148.235,144
2026-05-13 10:04:13.443759918,15.309,192.168.4.189,142.251.223.10,66
2026-05-13 10:04:13.443845034,0.085,142.251.223.10,192.168.4.189,66
2026-05-13 10:04:13.459414005,15.233,192.168.4.189,142.251.223.10,1852
2026-05-13 10:04:13.480534077,0.012,142.251.223.10,192.168.4.189,1466
2026-05-13 10:04:13.480597019,0.006,142.251.223.10,192.168.4.189,286
2026-05-13 10:04:13.496594906,15.665999999999999,192.168.4.189,142.251.223.10,144
2026-05-13 10:04:13.544173002,47.578,142.251.223.10,192.168.4.189,1064
2026-05-13 10:04:13.562127113,47.508,172.64.148.235,192.168.4.189,134
2026-05-13 10:04:14.116152048,16.716,192.168.4.189,172.64.148.235,144
2026-05-13 10:04:14.278414965,55.309,172.64.148.235,192.168.4.189,134
